Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks,Spend,Conversions,Active,CTR,CPC,Conversion_Rate,Cost_Per_Conversion
CMP-00478,Q1_Launch_CMP-00478,2023-03-17,2023-03-06,Instagram,35842,562,573.33,53.59551278361974,Yes,1.57,1.02,9.54,10.7
CMP-00479,Q4_Summer_CMP-00479,2023-01-29,2023-02-24,,71874,3039,2186.81,192.2441106539162,Yes,4.23,0.72,6.33,11.38
CMP-00480,Q1_Launch_CMP-00480,2023-02-19,2023-03-07,Email,32547,1583,1410.52,259.6657079130455,No,4.86,0.89,16.4,5.43
CMP-00481,Q2_Winter_CMP-00481,2023-08-26,2023-09-09,TikTok,65928,1691,2684.52,23.084167135993873,No,2.56,1.59,1.37,116.29
CMP-00482,Q1_BlackFriday_CMP-00482,2023-11-11,2023-11-20,Email,89875,3021,3295.67,130.22824121929162,Yes,3.36,1.09,,
CMP-00483,Q2_Winter_CMP-00483,2023-03-07,2023-04-01,TikTok,94645,3839,6819.79,641.5791148154905,No,4.06,,,10.63
CMP-00484,Q4_Summer_CMP-00484,2023-04-27,2023-04-29,Google Ads,56515,896,1388.24,102.70295011690693,No,1.59,1.55,11.46,13.52
CMP-00485,Q3_Winter_CMP-00485,2023-05-06,2023-05-20,Facebook,71467,3137,,492.4884751426077,Yes,4.39,1.96,15.7,12.46
CMP-00486,Q2_Winter_CMP-00486,2023-05-12,2023-05-23,TikTok,91956,1619,2931.13,274.0213239009627,No,1.76,1.81,16.93,10.7
CMP-00487,Q2_Winter_CMP-00487,2023-03-31,2023-04-16,Instagram,78775,3144,2303.7,,Yes,3.99,0.73,18.9,3.88
CMP-00488,Q3_Winter_CMP-00488,2023-01-21,2023-01-29,Instagram,30342,304,,6.7034048557608035,Yes,1.0,1.42,2.21,64.42
CMP-00489,Q4_Summer_CMP-00489,2023-07-11,2023-07-31,Google Ads,13636,245,,,No,1.8,0.33,16.19,2.07
CMP-00490,Q4_Summer_CMP-00490,2023-05-11,2023-05-23,Instagram,11926,346,686.77,,No,2.9,1.98,14.47,13.72
CMP-00491,Q1_BlackFriday_CMP-00491,2023-05-05,2023-05-11,Google Ads,88264,2526,1878.61,124.61986678870781,Yes,2.86,0.74,4.93,15.07
CMP-00492,Q1_BlackFriday_CMP-00492,2023-04-07,2023-04-13,TikTok,55843,2416,3455.25,451.8486083407701,Yes,4.33,1.43,,7.65
CMP-00493,Q4_Summer_CMP-00493,2023-12-06,2023-12-27,Google Ads,29986,1494,2604.88,129.67674574377244,No,4.98,1.74,8.68,20.09
CMP-00494,Q4_Summer_CMP-00494,2023-08-11,2023-08-19,TikTok,34880,342,195.89,61.09693207401318,Yes,0.98,0.57,17.86,3.21
CMP-00495,Q2_Winter_CMP-00495,2023-06-02,2023-06-11,TikTok,28527,491,,61.36105750819089,No,1.72,,12.5,13.93
CMP-00496,Q3_Winter_CMP-00496,2023-03-16,2023-04-04,Email,80289,1693,543.14,186.3690119638295,No,2.11,0.32,11.01,2.91
CMP-00497,Q1_Launch_CMP-00497,2023-10-20,2023-10-30,TikTok,61434,1631,1714.77,,Yes,2.65,,4.03,26.08
CMP-00498,Q2_Winter_CMP-00498,2023-11-21,2023-12-03,TikTok,88002,2395,2640.4,440.01478543194173,No,2.72,1.1,,6.0
CMP-00499,Q1_BlackFriday_CMP-00499,2023-01-12,2023-01-20,Email,30526,1328,1242.95,153.73693246564196,No,4.35,0.94,11.58,8.08
CMP-00500,Q3_Winter_CMP-00500,2023-12-06,2023-12-17,TikTok,47521,1885,2444.57,21.031995028685166,No,3.97,1.3,1.12,
CMP-00501,Q1_Launch_CMP-00501,2023-09-13,2023-10-04,TikTok,12612,73,135.43,0.9836065846448282,Yes,0.58,1.86,1.35,137.69
CMP-00502,Q4_Summer_CMP-00502,2023-02-06,2023-02-22,Facebook,97150,2474,2117.45,390.27398231478344,Yes,2.55,0.86,15.78,5.43
CMP-00503,Q1_BlackFriday_CMP-00503,2023-10-02,2023-10-31,Instagram,51430,1687,2167.36,68.77545934837524,Yes,3.28,1.28,4.08,31.51
CMP-00504,Q1_BlackFriday_CMP-00504,2023-02-09,2023-03-04,Facebook,55524,1427,,,No,2.57,1.79,12.38,14.48
CMP-00505,Q2_Winter_CMP-00505,2023-01-19,2023-01-20,Instagram,41659,453,731.18,63.15072446365769,No,1.09,1.61,13.94,11.58
CMP-00506,Q3_Winter_CMP-00506,2023-02-12,2023-02-23,Email,27456,628,231.89,39.61390255061464,No,2.29,0.37,,5.85
CMP-00507,Q3_Winter_CMP-00507,2023-06-17,2023-06-26,Instagram,94866,2231,4245.02,263.6364302475136,Yes,2.35,1.9,11.82,16.1
CMP-00508,Q2_Winter_CMP-00508,2023-08-15,2023-09-02,Facebook,49153,660,250.34,36.72844674702997,Yes,1.34,0.38,5.56,
CMP-00509,Q2_Winter_CMP-00509,2023-05-29,2023-06-06,Google Ads,67639,2640,3434.35,501.07181836776397,Yes,3.9,1.3,18.98,6.85
CMP-00510,Q2_Winter_CMP-00510,2023-02-14,2023-03-15,Facebook,4212,81,103.53,14.048018706213682,No,1.92,1.28,17.34,7.37
CMP-00511,Q1_BlackFriday_CMP-00511,2023-03-23,2023-03-14,TikTok,27955,880,,,Yes,3.15,1.64,6.47,
CMP-00512,Q4_Summer_CMP-00512,2023-11-08,2023-11-24,Instagram,80498,2270,1253.84,250.7776899468815,No,2.82,0.55,11.05,5.0
CMP-00513,Q1_BlackFriday_CMP-00513,2023-12-18,2023-12-22,,9239,410,248.02,43.099299572289254,Yes,4.44,0.6,10.51,5.75
CMP-00514,Q1_BlackFriday_CMP-00514,2023-10-03,2023-10-30,Email,10592,111,175.22,21.356890510167062,Yes,1.05,,19.24,
CMP-00515,Q1_BlackFriday_CMP-00515,2023-02-07,2023-03-06,Instagram,81078,822,455.52,,No,1.01,,8.49,
CMP-00516,Q1_Launch_CMP-00516,2023-10-27,2023-11-20,Facebook,31220,578,634.68,67.52383004854046,Yes,1.85,1.1,11.68,9.4
CMP-00517,Q1_BlackFriday_CMP-00517,2023-09-10,2023-09-21,Email,27750,677,1045.15,126.22952930037106,Yes,2.44,1.54,18.65,
CMP-00518,Q1_Launch_CMP-00518,2023-07-12,2023-07-14,Google Ads,56748,1046,1471.84,42.817068310829164,No,1.84,1.41,4.09,34.38
CMP-00519,Q3_Winter_CMP-00519,2023-02-22,2023-03-15,Email,19894,782,514.58,89.61115093509547,Yes,3.93,0.66,11.46,5.74
CMP-00520,Q3_Winter_CMP-00520,2023-12-30,2024-01-12,Email,4776,76,,2.28591697002482,No,1.59,0.82,3.01,
CMP-00521,Q2_Winter_CMP-00521,2023-06-11,2023-07-10,Email,942,8,,1.0185983763641209,No,0.85,1.95,,15.3
CMP-00522,Q1_Launch_CMP-00522,2023-01-17,2023-02-07,TikTok,8392,198,210.42,15.737002111419114,No,2.36,1.06,,13.37
CMP-00523,Q1_Launch_CMP-00523,2023-03-18,2023-04-03,Email,16273,647,,125.42150247596831,Yes,3.98,0.38,19.39,
CMP-00524,Q1_BlackFriday_CMP-00524,2023-05-27,2023-06-25,TikTok,69763,3019,2032.68,268.4728603986062,Yes,4.33,0.67,8.89,7.57
CMP-00525,Q2_Winter_CMP-00525,2023-01-23,2023-02-16,Email,30146,1145,1010.05,41.07762054719832,No,3.8,0.88,3.59,24.59
CMP-00526,Q2_Winter_CMP-00526,2023-04-29,2023-05-13,TikTok,7641,230,459.8,38.745798292571266,Yes,3.01,2.0,16.85,
CMP-00527,Q1_BlackFriday_CMP-00527,2023-06-21,2023-06-20,Google Ads,1935,72,58.65,11.949456338665467,No,3.72,0.81,16.6,4.91
CMP-00528,Q1_Launch_CMP-00528,2023-12-13,2023-12-16,Google Ads,47969,1710,589.73,242.8598903894507,No,3.56,0.34,14.2,2.43
CMP-00529,Q1_BlackFriday_CMP-00529,2023-02-01,2023-02-14,Google Ads,84092,1307,1531.76,199.02243476191035,Yes,1.55,,15.23,7.7
CMP-00530,Q1_BlackFriday_CMP-00530,2023-07-30,2023-08-16,Email,34200,1018,450.09,,Yes,2.98,,6.03,
CMP-00531,Q3_Winter_CMP-00531,2023-12-01,2023-12-02,Instagram,6853,271,207.56,35.76933473676901,No,3.95,0.77,13.2,5.8
CMP-00532,Q1_Launch_CMP-00532,2023-10-22,2023-10-26,Facebook,23193,446,886.22,7.681803885945056,Yes,1.92,1.99,1.72,115.37
CMP-00533,Q1_Launch_CMP-00533,2023-12-04,2023-12-25,Facebook,50187,1727,2586.85,81.87556291463704,Yes,3.44,1.5,4.74,31.59
CMP-00534,Q2_Winter_CMP-00534,2023-03-04,2023-03-26,TikTok,19283,514,,96.18641084803446,No,2.67,0.39,18.71,
CMP-00535,Q3_Winter_CMP-00535,2023-10-20,2023-10-21,,97858,2705,2874.79,406.97998093563245,Yes,2.76,1.06,15.05,7.06
CMP-00536,Q1_Launch_CMP-00536,2023-12-24,2024-01-08,Facebook,76459,692,409.51,37.24882568926762,Yes,0.91,0.59,,10.99
CMP-00537,Q3_Winter_CMP-00537,2023-04-30,2023-05-03,Google Ads,34785,1216,618.95,37.893949002536324,No,3.5,0.51,3.12,
CMP-00538,Q1_Launch_CMP-00538,2023-07-23,2023-07-02,Facebook,95178,4183,,796.002707198139,No,4.39,1.3,19.03,6.82
CMP-00539,Q3_Winter_CMP-00539,2023-07-13,2023-08-07,Facebook,32839,373,432.54,11.680739893681608,Yes,1.14,1.16,3.13,
CMP-00540,Q1_Launch_CMP-00540,2023-06-30,2023-07-26,Facebook,14447,310,484.49,,No,2.15,1.56,,26.56
CMP-00541,Q4_Summer_CMP-00541,2023-04-16,2023-05-04,Email,93859,674,1224.6,30.128109143510482,No,0.72,1.82,4.47,40.65
CMP-00542,Q1_Launch_CMP-00542,2023-12-21,2024-01-09,Instagram,95988,607,436.65,6.930802408089199,Yes,0.63,0.72,1.14,
CMP-00543,Q1_Launch_CMP-00543,2023-12-16,2024-01-12,TikTok,31609,1565,2925.12,109.05797507805339,Yes,4.95,1.87,6.97,26.82
CMP-00544,Q1_Launch_CMP-00544,2023-05-19,2023-06-06,Facebook,59678,1623,1916.09,,No,2.72,1.18,,6.05
CMP-00545,Q1_BlackFriday_CMP-00545,2023-10-21,2023-11-03,Instagram,17742,372,,27.885725654605313,Yes,2.1,0.74,7.5,9.87
CMP-00546,Q1_Launch_CMP-00546,2023-05-26,2023-06-17,Google Ads,64345,1117,1941.16,118.1986245694456,No,1.74,1.74,10.58,16.42
CMP-00547,Q3_Winter_CMP-00547,2023-10-18,2023-11-05,Facebook,69166,3396,1223.92,515.2676052176902,Yes,4.91,0.36,15.17,2.38
CMP-00548,Q3_Winter_CMP-00548,2023-08-27,2023-08-02,Facebook,71137,1163,1455.11,133.40217015644438,Yes,1.63,1.25,11.47,10.91
CMP-00549,Q3_Winter_CMP-00549,2023-06-21,2023-07-07,Google Ads,57089,2149,3281.0,,Yes,3.76,1.53,15.13,10.09
CMP-00550,Q4_Summer_CMP-00550,2023-02-16,2023-03-14,Email,70559,1253,972.28,170.04565114011598,Yes,1.78,,13.57,5.72
CMP-00551,Q1_BlackFriday_CMP-00551,2023-08-27,2023-08-29,Google Ads,55727,455,804.41,57.16027333826484,No,0.82,,12.56,14.07
CMP-00552,Q2_Winter_CMP-00552,2023-04-28,2023-04-30,TikTok,82071,2933,2077.98,391.3598465218892,Yes,3.57,,13.34,5.31
CMP-00553,Q1_BlackFriday_CMP-00553,2023-03-21,2023-03-24,,18368,93,160.68,15.051234277922696,No,0.51,1.73,16.18,10.68
CMP-00554,Q2_Winter_CMP-00554,2023-03-12,2023-03-29,Instagram,48605,1721,746.1,,Yes,3.54,0.43,14.49,
CMP-00555,Q1_BlackFriday_CMP-00555,2023-12-25,2024-01-15,Email,41931,682,390.02,109.41819422497872,No,1.63,0.57,16.04,3.56
CMP-00556,Q3_Winter_CMP-00556,2023-02-07,2023-02-14,Email,53569,2066,1957.89,,No,3.86,0.95,3.77,25.16
CMP-00557,Q4_Summer_CMP-00557,2023-10-19,2023-10-24,TikTok,14637,580,1016.1,80.47964534470155,Yes,3.96,1.75,13.88,12.63
CMP-00558,Q1_BlackFriday_CMP-00558,2023-11-13,2023-12-08,TikTok,32720,1229,670.78,184.39198674713526,Yes,3.76,0.55,15.0,
CMP-00559,Q4_Summer_CMP-00559,2023-01-12,2023-02-03,Instagram,95436,582,1040.76,38.99028810549996,No,0.61,1.79,6.7,26.69
CMP-00560,Q1_BlackFriday_CMP-00560,2023-08-23,2023-08-04,Email,10973,402,277.6,70.82021630066991,No,3.66,0.69,17.62,3.92
CMP-00561,Q3_Winter_CMP-00561,2023-07-30,2023-08-14,Instagram,63713,3157,3375.67,214.3451610090588,Yes,4.96,1.07,6.79,
CMP-00562,Q1_Launch_CMP-00562,2023-05-11,2023-05-24,Facebook,66631,1060,953.63,59.70778884242655,Yes,1.59,0.9,5.63,15.97
CMP-00563,Q3_Winter_CMP-00563,2023-09-01,2023-09-02,Instagram,47714,827,414.17,144.51692261645275,No,1.73,0.5,17.47,
CMP-00564,Q1_Launch_CMP-00564,2023-05-30,2023-06-05,Instagram,3844,159,302.95,9.052469309497251,Yes,4.14,1.91,5.69,33.47
CMP-00565,Q1_BlackFriday_CMP-00565,2023-06-10,2023-07-07,Email,3918,47,49.11,4.180436989515975,No,1.2,,8.89,11.75
CMP-00566,Q2_Winter_CMP-00566,2023-06-07,2023-06-17,Instagram,27925,969,1427.88,,Yes,3.47,1.47,7.99,18.44
CMP-00567,Q2_Winter_CMP-00567,2023-10-20,2023-11-10,TikTok,10700,417,532.91,75.32343820129192,Yes,3.9,1.28,18.06,7.07
CMP-00568,Q2_Winter_CMP-00568,2023-08-20,2023-09-10,Google Ads,9875,65,74.94,6.272161367856358,No,0.66,,9.65,
CMP-00569,Q4_Summer_CMP-00569,2023-05-19,2023-05-28,Email,16432,491,661.96,69.68208038720395,Yes,2.99,1.35,,9.5
CMP-00570,Q3_Winter_CMP-00570,2023-12-05,2023-12-11,Email,19477,602,1099.96,96.84216991316116,No,3.09,1.83,16.09,11.36
CMP-00571,Q1_BlackFriday_CMP-00571,2023-10-20,2023-11-10,Facebook,83928,1565,2330.02,202.35712973517286,Yes,1.86,,12.93,11.51
CMP-00572,Q3_Winter_CMP-00572,2023-12-07,2023-12-10,Google Ads,64053,2846,3430.05,538.7533630242144,Yes,4.44,1.21,18.93,
CMP-00573,Q2_Winter_CMP-00573,2023-09-24,2023-10-09,Google Ads,3525,43,,6.986486514021587,Yes,1.22,1.4,16.25,8.6
CMP-00574,Q1_Launch_CMP-00574,2023-05-23,2023-06-18,TikTok,63033,1348,1794.01,115.98092148008594,Yes,2.14,1.33,8.6,15.47
CMP-00575,Q1_Launch_CMP-00575,2023-10-10,2023-10-31,Facebook,14102,609,631.11,116.10843838334652,No,4.32,,19.07,5.44
CMP-00576,Q2_Winter_CMP-00576,2023-05-01,2023-05-24,Email,42394,575,783.21,63.05980053489325,No,1.36,1.36,10.97,12.42
CMP-00577,Q1_BlackFriday_CMP-00577,2023-04-09,2023-04-12,,4285,179,188.68,2.5578547533559095,No,4.18,1.05,1.43,73.76
CMP-00578,Q3_Winter_CMP-00578,2023-06-14,2023-06-20,Instagram,9472,81,128.62,4.811604373858081,Yes,0.86,1.59,,26.73
CMP-00579,Q1_BlackFriday_CMP-00579,2023-12-20,2023-12-28,Email,13693,369,718.5,47.27946134718276,Yes,2.69,1.95,12.81,
CMP-00580,Q1_Launch_CMP-00580,2023-07-27,2023-08-05,Google Ads,43620,365,705.1,14.525113476199689,Yes,0.84,1.93,3.98,48.54
CMP-00581,Q1_Launch_CMP-00581,2023-05-21,2023-05-27,Google Ads,46576,1653,2802.25,199.96825085960845,No,3.55,1.7,12.1,
CMP-00582,Q1_BlackFriday_CMP-00582,2023-06-18,2023-07-17,,35598,1444,1910.4,113.64803340029388,Yes,4.06,1.32,7.87,16.81
CMP-00583,Q1_Launch_CMP-00583,2023-04-17,2023-04-22,Facebook,62206,2690,,300.0244188577838,Yes,4.32,1.57,11.15,14.11
CMP-00584,Q1_Launch_CMP-00584,2023-08-29,2023-09-19,Email,72185,3548,2138.32,36.74387244831723,Yes,4.92,0.6,1.04,58.2
CMP-00585,Q3_Winter_CMP-00585,2023-05-08,2023-05-26,TikTok,73008,2572,2866.06,440.3265475994996,Yes,3.52,1.11,17.12,6.51
CMP-00586,Q1_BlackFriday_CMP-00586,2023-07-22,2023-08-09,Google Ads,58113,2301,1696.8,181.24020400058325,No,3.96,,7.88,9.36
CMP-00587,Q4_Summer_CMP-00587,2023-05-15,2023-05-22,,54782,1520,465.03,,No,2.77,0.31,3.66,8.35
CMP-00588,Q1_Launch_CMP-00588,2023-04-28,2023-05-07,Email,49410,2276,4423.3,212.13233320327677,No,4.61,1.94,9.32,20.85
CMP-00589,Q1_BlackFriday_CMP-00589,2023-12-21,2024-01-08,Facebook,24174,821,1451.97,84.04879601132323,Yes,3.4,1.77,10.24,17.28
CMP-00590,Q1_BlackFriday_CMP-00590,2023-05-07,2023-05-16,Email,48954,2191,2570.67,287.25437435245846,Yes,4.48,1.17,13.11,8.95
CMP-00591,Q1_BlackFriday_CMP-00591,2023-01-26,2023-02-16,TikTok,1504,23,16.84,2.522337864339462,Yes,1.53,0.73,10.97,
CMP-00592,Q1_BlackFriday_CMP-00592,2023-05-19,2023-05-21,Email,96646,2643,3906.51,48.286237206616846,No,2.73,1.48,1.83,
CMP-00593,Q2_Winter_CMP-00593,2023-07-14,2023-07-17,TikTok,37324,1412,1467.3,247.92932576702273,No,3.78,1.04,17.56,5.92
CMP-00594,Q1_BlackFriday_CMP-00594,2023-02-04,2023-02-26,Instagram,75751,1069,1780.63,103.41152913524971,Yes,1.41,1.67,9.67,17.22
CMP-00595,Q2_Winter_CMP-00595,2023-04-22,2023-05-10,Instagram,95692,1388,2774.86,34.18321537240511,No,1.45,2.0,2.46,81.18
CMP-00596,Q1_BlackFriday_CMP-00596,2023-03-02,2023-03-04,Facebook,49949,2448,2187.14,383.9378693744546,Yes,4.9,,15.68,
CMP-00597,Q3_Winter_CMP-00597,2023-07-02,2023-07-29,TikTok,86251,2118,,286.8393412066823,Yes,2.46,0.72,,5.28
CMP-00598,Q4_Summer_CMP-00598,2023-09-21,2023-09-22,Google Ads,48182,635,479.14,84.70466728460661,Yes,1.32,0.75,13.34,5.66
CMP-00599,Q4_Summer_CMP-00599,2023-12-20,2024-01-17,TikTok,13662,272,124.76,24.782915609693795,Yes,1.99,,9.11,5.03
CMP-00600,Q4_Summer_CMP-00600,2023-06-14,2023-05-23,Facebook,3134,71,68.86,6.247605374757133,No,2.27,0.97,8.8,11.02
CMP-00601,Q4_Summer_CMP-00601,2023-11-12,2023-12-11,TikTok,13994,462,152.29,51.69980550208095,No,3.3,,11.19,2.95
CMP-00602,Q4_Summer_CMP-00602,2023-03-20,2023-04-17,,94279,4387,2169.25,86.04196098378954,No,4.65,,,25.21
CMP-00603,Q4_Summer_CMP-00603,2023-10-12,2023-10-22,Email,47773,2359,1797.28,,No,4.94,0.76,,11.41
CMP-00604,Q1_Launch_CMP-00604,2023-07-25,2023-08-16,TikTok,32257,1107,632.95,,No,3.43,0.57,19.77,2.89
CMP-00605,Q1_BlackFriday_CMP-00605,2023-10-04,2023-10-11,Instagram,44883,1638,2530.17,222.46754646643976,Yes,3.65,1.54,13.58,11.37
CMP-00606,Q3_Winter_CMP-00606,2023-10-03,2023-10-17,Instagram,25965,505,242.16,45.24673317179205,Yes,1.94,,8.96,5.35
CMP-00607,Q2_Winter_CMP-00607,2023-07-14,2023-07-21,Email,87120,3796,6727.23,,Yes,4.36,1.77,,
CMP-00608,Q3_Winter_CMP-00608,2023-04-04,2023-04-19,TikTok,99941,1479,999.65,224.20128278758463,No,1.48,0.68,,4.46
CMP-00609,Q1_BlackFriday_CMP-00609,2023-07-12,2023-08-07,Email,8949,87,,5.172598819443343,No,0.97,-0.48,5.95,-8.15
CMP-00610,Q1_BlackFriday_CMP-00610,2023-11-11,2023-10-29,Email,72009,3513,1114.26,,No,4.88,0.32,4.09,7.76
CMP-00611,Q1_BlackFriday_CMP-00611,2023-12-21,2023-12-24,Facebook,33892,1487,2254.07,58.52509476319318,Yes,4.39,1.52,,38.51
CMP-00612,Q3_Winter_CMP-00612,2023-12-05,2023-12-15,Google Ads,5212,97,71.42,14.410322235006019,Yes,1.86,0.74,14.86,4.96
CMP-00613,Q4_Summer_CMP-00613,2023-03-08,2023-03-31,Instagram,92259,3264,3806.31,431.28520729969097,No,3.54,1.17,13.21,8.83
CMP-00614,Q2_Winter_CMP-00614,2023-08-07,2023-08-23,Google Ads,6657,173,84.73,4.02452648633235,Yes,2.6,0.49,2.33,21.05
CMP-00615,Q4_Summer_CMP-00615,2023-02-08,2023-02-25,Facebook,20987,410,,13.061835316715575,Yes,1.95,-1.98,3.19,-61.99
CMP-00616,Q4_Summer_CMP-00616,2023-09-02,2023-09-15,Instagram,3037,54,27.71,7.043268859047701,Yes,1.78,0.51,13.04,3.93
CMP-00617,Q2_Winter_CMP-00617,2024-01-07,2023-12-29,Instagram,47392,527,527.14,62.455855280459275,Yes,1.11,1.0,11.85,8.44
CMP-00618,Q2_Winter_CMP-00618,2023-01-20,2023-02-07,Email,60162,1787,3123.33,250.7872609680418,No,2.97,1.75,14.03,12.45
CMP-00619,Q1_Launch_CMP-00619,2023-08-28,2023-09-16,Email,32406,813,582.36,35.63167017487308,No,2.51,,,16.34
CMP-00620,Q1_Launch_CMP-00620,2023-12-12,2024-01-08,Google Ads,7620,213,160.57,31.535012564608756,No,2.8,0.75,14.81,5.09
CMP-00621,Q3_Winter_CMP-00621,2023-11-06,2023-11-24,Google Ads,12057,177,296.38,33.25092419632639,Yes,1.47,,18.79,
CMP-00622,Q3_Winter_CMP-00622,2023-06-22,2023-05-24,Instagram,93372,4410,3372.23,547.7200585492462,Yes,4.72,0.76,12.42,6.16
CMP-00623,Q1_Launch_CMP-00623,2023-02-07,2023-03-03,Instagram,80688,2722,829.89,128.65452355885498,No,3.37,0.3,4.73,6.45
CMP-00624,Q3_Winter_CMP-00624,2023-12-04,2023-12-07,TikTok,93722,4262,4379.01,592.9010231319638,Yes,4.55,1.03,13.91,7.39
CMP-00625,Q4_Summer_CMP-00625,2023-12-03,2023-12-15,Google Ads,53314,528,169.65,,Yes,0.99,0.32,7.52,
CMP-00626,Q2_Winter_CMP-00626,2023-07-31,2023-08-12,Facebook,54832,1811,3344.28,35.069420653862885,No,3.3,1.85,1.94,95.36
CMP-00627,Q2_Winter_CMP-00627,2023-12-24,2023-12-25,Facebook,78706,3402,,229.44568590194794,Yes,4.32,1.39,6.74,
CMP-00628,Q2_Winter_CMP-00628,2023-01-02,2023-01-08,TikTok,61855,1230,1588.08,223.93523832574584,Yes,1.99,1.29,18.21,7.09
CMP-00629,Q3_Winter_CMP-00629,2023-09-06,2023-08-14,TikTok,43925,605,388.83,53.31046485422834,No,1.38,0.64,8.81,7.29
CMP-00630,Q2_Winter_CMP-00630,2023-01-15,2023-01-26,Email,29543,500,744.95,87.14320711295379,No,1.69,1.49,17.43,
CMP-00631,Q4_Summer_CMP-00631,2023-12-13,2023-12-08,Instagram,48807,843,1223.47,89.90196705204553,Yes,1.73,1.45,10.66,13.61
CMP-00632,Q2_Winter_CMP-00632,2023-09-06,2023-09-15,Google Ads,6865,172,,18.614840679199727,Yes,2.51,0.4,10.82,3.72
CMP-00633,Q3_Winter_CMP-00633,2023-11-30,2023-12-08,Facebook,19648,386,693.81,4.2425649868993505,No,1.96,1.8,1.1,163.54
CMP-00634,Q2_Winter_CMP-00634,2023-07-25,2023-07-31,Instagram,73877,1271,1633.24,166.5642626585539,No,1.72,1.29,13.1,9.81
CMP-00635,Q1_Launch_CMP-00635,2023-01-31,2023-02-03,Email,86871,2969,4890.52,90.50886812011036,No,3.42,1.65,3.05,54.03
CMP-00636,Q4_Summer_CMP-00636,2023-01-10,2023-02-02,TikTok,10627,78,58.26,7.875051505588044,Yes,0.73,0.75,10.1,7.4
CMP-00637,Q2_Winter_CMP-00637,2023-05-03,2023-05-27,Facebook,10142,206,104.54,12.248801730457993,No,2.03,0.51,5.95,8.53
CMP-00638,Q2_Winter_CMP-00638,2023-09-29,2023-10-14,TikTok,9012,324,484.11,27.395095376452623,No,3.6,1.49,8.46,17.67
CMP-00639,Q4_Summer_CMP-00639,2023-03-15,2023-02-25,Email,79262,1023,1687.54,,Yes,1.29,1.65,11.2,
CMP-00640,Q1_BlackFriday_CMP-00640,2023-11-08,2023-12-05,Instagram,31466,470,449.44,5.991645433956174,Yes,1.49,0.96,,75.01
CMP-00641,Q4_Summer_CMP-00641,2023-03-29,2023-04-23,TikTok,33013,463,157.55,29.664817820404657,No,1.4,0.34,6.41,
CMP-00642,Q1_BlackFriday_CMP-00642,2023-07-01,2023-07-02,TikTok,1740,8,13.53,1.5842101401236348,No,0.46,,19.8,8.54
CMP-00643,Q1_BlackFriday_CMP-00643,2023-03-16,2023-04-13,Google Ads,97273,2560,,53.5189347991202,No,2.63,0.65,2.09,31.11
CMP-00644,Q3_Winter_CMP-00644,2023-06-20,2023-06-22,TikTok,43686,295,258.52,20.852005011220495,No,0.68,0.88,7.07,12.4
CMP-00645,Q4_Summer_CMP-00645,2023-06-15,2023-06-16,Facebook,79845,1379,1886.46,98.00564065548748,No,1.73,1.37,7.11,
CMP-00646,Q2_Winter_CMP-00646,2023-01-02,2023-01-14,Facebook,70914,3529,1658.36,289.6720538446266,Yes,4.98,0.47,8.21,5.72
CMP-00647,Q3_Winter_CMP-00647,2023-07-27,2023-08-18,Email,14606,676,285.54,94.71326116473483,Yes,4.63,0.42,14.01,
CMP-00648,Q3_Winter_CMP-00648,2023-10-15,2023-10-18,Google Ads,80234,1177,,67.17294569947137,No,1.47,0.34,5.71,6.02
CMP-00649,Q1_BlackFriday_CMP-00649,2023-12-08,2023-12-17,Instagram,55255,1047,1945.63,102.03138062898499,Yes,1.89,1.86,9.75,19.07
CMP-00650,Q1_BlackFriday_CMP-00650,2023-05-01,2023-05-09,Google Ads,60628,1568,1300.42,207.79775383668164,Yes,2.59,,13.25,
CMP-00651,Q3_Winter_CMP-00651,2023-11-18,2023-11-30,Instagram,20431,878,1249.5,62.54976577037515,No,4.3,1.42,7.12,19.98
CMP-00652,Q4_Summer_CMP-00652,2023-11-17,2023-12-16,Facebook,84763,3485,,663.0797641802301,Yes,4.11,1.98,,10.42
CMP-00653,Q2_Winter_CMP-00653,2023-12-27,2024-01-06,Facebook,93200,995,1430.88,195.1571116359139,No,1.07,1.44,19.61,7.33
CMP-00654,Q1_BlackFriday_CMP-00654,2023-05-17,2023-05-24,TikTok,40946,434,517.61,,Yes,1.06,1.19,3.27,36.43
CMP-00655,Q3_Winter_CMP-00655,2023-11-07,2023-11-11,Instagram,9701,230,272.68,17.324928948315403,Yes,2.37,1.19,7.53,15.74
CMP-00656,Q3_Winter_CMP-00656,2023-07-26,2023-08-01,Facebook,84952,3750,,185.68009973711366,Yes,4.41,0.94,4.95,19.0
CMP-00657,Q4_Summer_CMP-00657,2023-01-22,2023-01-26,TikTok,88795,3968,5236.27,180.50441188242027,No,4.47,1.32,4.55,29.01
CMP-00658,Q4_Summer_CMP-00658,2023-04-09,2023-04-26,Google Ads,50894,500,,51.64308464213655,No,0.98,1.93,,18.69
CMP-00659,Q1_Launch_CMP-00659,2023-09-03,2023-09-16,Email,58125,1792,2938.3,209.89185377776357,Yes,3.08,1.64,11.71,
CMP-00660,Q2_Winter_CMP-00660,2023-02-28,2023-03-15,TikTok,22692,272,277.76,24.717697458083926,Yes,1.2,1.02,9.09,11.24
