Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks,Spend,Conversions,Active,CTR,CPC,Conversion_Rate,Cost_Per_Conversion
CMP-00523,Q1_Launch_CMP-00523,2023-03-18,2023-04-03,Email,16273,647,998.1850000000001,125,True,3.98,1.54,19.39,7.96
CMP-00524,Q1_BlackFriday_CMP-00524,2023-05-27,2023-06-25,TikTok,69763,3019,2032.68,268,True,4.33,0.67,8.89,7.57
CMP-00525,Q2_Winter_CMP-00525,2023-01-23,2023-02-16,Email,30146,1145,1010.05,41,False,3.8,0.88,3.59,24.59
CMP-00526,Q2_Winter_CMP-00526,2023-04-29,2023-05-13,TikTok,7641,230,459.8,38,True,3.01,2.0,16.85,11.87
CMP-00527,Q1_BlackFriday_CMP-00527,2023-06-20,2023-06-21,Google Ads,1935,72,58.65,11,False,3.72,0.81,16.6,4.91
CMP-00528,Q1_Launch_CMP-00528,2023-12-13,2023-12-16,Google Ads,47969,1710,589.73,242,False,3.56,0.34,14.2,2.43
CMP-00529,Q1_BlackFriday_CMP-00529,2023-02-01,2023-02-14,Google Ads,84092,1307,1531.76,199,True,1.55,1.17,15.23,7.7
CMP-00530,Q1_BlackFriday_CMP-00530,2023-07-30,2023-08-16,Email,34200,1018,450.09,87,True,2.98,0.44,8.55,5.17
CMP-00531,Q3_Winter_CMP-00531,2023-12-01,2023-12-02,Instagram,6853,271,207.56,35,False,3.95,0.77,13.2,5.8
CMP-00532,Q1_Launch_CMP-00532,2023-10-22,2023-10-26,Facebook,23193,446,886.22,7,True,1.92,1.99,1.72,115.37
CMP-00533,Q1_Launch_CMP-00533,2023-12-04,2023-12-25,Facebook,50187,1727,2586.85,81,True,3.44,1.5,4.74,31.59
CMP-00534,Q2_Winter_CMP-00534,2023-03-04,2023-03-26,TikTok,19283,514,998.1850000000001,96,False,2.67,1.94,18.71,10.38
CMP-00535,Q3_Winter_CMP-00535,2023-10-20,2023-10-21,Email,97858,2705,2874.79,406,True,2.76,1.06,15.05,7.06
CMP-00536,Q1_Launch_CMP-00536,2023-12-24,2024-01-08,Facebook,76459,692,409.51,37,True,0.91,0.59,5.38,10.99
CMP-00537,Q3_Winter_CMP-00537,2023-04-30,2023-05-03,Google Ads,34785,1216,618.95,37,False,3.5,0.51,3.12,16.33
CMP-00538,Q1_Launch_CMP-00538,2023-07-02,2023-07-23,Facebook,95178,4183,998.1850000000001,796,False,4.39,0.24,19.03,1.25
CMP-00539,Q3_Winter_CMP-00539,2023-07-13,2023-08-07,Facebook,32839,373,432.54,11,True,1.14,1.16,3.13,37.03
CMP-00540,Q1_Launch_CMP-00540,2023-06-30,2023-07-26,Facebook,14447,310,484.49,87,False,2.15,1.56,28.08,5.57
CMP-00541,Q4_Summer_CMP-00541,2023-04-16,2023-05-04,Email,93859,674,1224.6,30,False,0.72,1.82,4.47,40.65
CMP-00542,Q1_Launch_CMP-00542,2023-12-21,2024-01-09,Instagram,95988,607,436.65,6,True,0.63,0.72,1.14,63.0
CMP-00543,Q1_Launch_CMP-00543,2023-12-16,2024-01-12,TikTok,31609,1565,2925.12,109,True,4.95,1.87,6.97,26.82
CMP-00544,Q1_Launch_CMP-00544,2023-05-19,2023-06-06,Facebook,59678,1623,1916.09,87,False,2.72,1.18,5.36,22.01
CMP-00545,Q1_BlackFriday_CMP-00545,2023-10-21,2023-11-03,Instagram,17742,372,998.1850000000001,27,True,2.1,2.68,7.5,35.8
CMP-00546,Q1_Launch_CMP-00546,2023-05-26,2023-06-17,Google Ads,64345,1117,1941.16,118,False,1.74,1.74,10.58,16.42
CMP-00547,Q3_Winter_CMP-00547,2023-10-18,2023-11-05,Facebook,69166,3396,1223.92,515,True,4.91,0.36,15.17,2.38
CMP-00548,Q3_Winter_CMP-00548,2023-08-02,2023-08-27,Facebook,71137,1163,1455.11,133,True,1.63,1.25,11.47,10.91
CMP-00549,Q3_Winter_CMP-00549,2023-06-21,2023-07-07,Google Ads,57089,2149,3281.0,87,True,3.76,1.53,4.05,37.7
CMP-00550,Q4_Summer_CMP-00550,2023-02-16,2023-03-14,Email,70559,1253,972.28,170,True,1.78,0.78,13.57,5.72
CMP-00551,Q1_BlackFriday_CMP-00551,2023-08-27,2023-08-29,Google Ads,55727,455,804.41,57,False,0.82,1.77,12.56,14.07
CMP-00552,Q2_Winter_CMP-00552,2023-04-28,2023-04-30,TikTok,82071,2933,2077.98,391,True,3.57,0.71,13.34,5.31
CMP-00553,Q1_BlackFriday_CMP-00553,2023-03-21,2023-03-24,Email,18368,93,160.68,15,False,0.51,1.73,16.18,10.68
CMP-00554,Q2_Winter_CMP-00554,2023-03-12,2023-03-29,Instagram,48605,1721,746.1,87,True,3.54,0.43,5.06,8.57
CMP-00555,Q1_BlackFriday_CMP-00555,2023-12-25,2024-01-15,Email,41931,682,390.02,109,False,1.63,0.57,16.04,3.56
CMP-00556,Q3_Winter_CMP-00556,2023-02-07,2023-02-14,Email,53569,2066,1957.89,87,False,3.86,0.95,4.21,22.49
CMP-00557,Q4_Summer_CMP-00557,2023-10-19,2023-10-24,TikTok,14637,580,1016.1,80,True,3.96,1.75,13.88,12.63
CMP-00558,Q1_BlackFriday_CMP-00558,2023-11-13,2023-12-08,TikTok,32720,1229,670.78,184,True,3.76,0.55,15.0,3.64
CMP-00559,Q4_Summer_CMP-00559,2023-01-12,2023-02-03,Instagram,95436,582,1040.76,38,False,0.61,1.79,6.7,26.69
CMP-00560,Q1_BlackFriday_CMP-00560,2023-08-04,2023-08-23,Email,10973,402,277.6,70,False,3.66,0.69,17.62,3.92
CMP-00561,Q3_Winter_CMP-00561,2023-07-30,2023-08-14,Instagram,63713,3157,3375.67,214,True,4.96,1.07,6.79,15.75
CMP-00562,Q1_Launch_CMP-00562,2023-05-11,2023-05-24,Facebook,66631,1060,953.63,59,True,1.59,0.9,5.63,15.97
CMP-00563,Q3_Winter_CMP-00563,2023-09-01,2023-09-02,Instagram,47714,827,414.17,144,False,1.73,0.5,17.47,2.87
CMP-00564,Q1_Launch_CMP-00564,2023-05-30,2023-06-05,Instagram,3844,159,302.95,9,True,4.14,1.91,5.69,33.47
CMP-00565,Q1_BlackFriday_CMP-00565,2023-06-10,2023-07-07,Email,3918,47,49.11,4,False,1.2,1.04,8.89,11.75
CMP-00566,Q2_Winter_CMP-00566,2023-06-07,2023-06-17,Instagram,27925,969,1427.88,87,True,3.47,1.47,8.98,16.4
CMP-00567,Q2_Winter_CMP-00567,2023-10-20,2023-11-10,TikTok,10700,417,532.91,75,True,3.9,1.28,18.06,7.07
CMP-00568,Q2_Winter_CMP-00568,2023-08-20,2023-09-10,Google Ads,9875,65,74.94,6,False,0.66,1.15,9.65,11.95
CMP-00569,Q4_Summer_CMP-00569,2023-05-19,2023-05-28,Email,16432,491,661.96,69,True,2.99,1.35,14.19,9.5
CMP-00570,Q3_Winter_CMP-00570,2023-12-05,2023-12-11,Email,19477,602,1099.96,96,False,3.09,1.83,16.09,11.36
CMP-00571,Q1_BlackFriday_CMP-00571,2023-10-20,2023-11-10,Facebook,83928,1565,2330.02,202,True,1.86,1.49,12.93,11.51
CMP-00572,Q3_Winter_CMP-00572,2023-12-07,2023-12-10,Google Ads,64053,2846,3430.05,538,True,4.44,1.21,18.93,6.37
CMP-00573,Q2_Winter_CMP-00573,2023-09-24,2023-10-09,Google Ads,3525,43,998.1850000000001,6,True,1.22,23.21,16.25,142.87
CMP-00574,Q1_Launch_CMP-00574,2023-05-23,2023-06-18,TikTok,63033,1348,1794.01,115,True,2.14,1.33,8.6,15.47
CMP-00575,Q1_Launch_CMP-00575,2023-10-10,2023-10-31,Facebook,14102,609,631.11,116,False,4.32,1.04,19.07,5.44
CMP-00576,Q2_Winter_CMP-00576,2023-05-01,2023-05-24,Email,42394,575,783.21,63,False,1.36,1.36,10.97,12.42
CMP-00577,Q1_BlackFriday_CMP-00577,2023-04-09,2023-04-12,Email,4285,179,188.68,2,False,4.18,1.05,1.43,73.76
CMP-00578,Q3_Winter_CMP-00578,2023-06-14,2023-06-20,Instagram,9472,81,128.62,4,True,0.86,1.59,5.94,26.73
CMP-00579,Q1_BlackFriday_CMP-00579,2023-12-20,2023-12-28,Email,13693,369,718.5,47,True,2.69,1.95,12.81,15.2
CMP-00580,Q1_Launch_CMP-00580,2023-07-27,2023-08-05,Google Ads,43620,365,705.1,14,True,0.84,1.93,3.98,48.54
CMP-00581,Q1_Launch_CMP-00581,2023-05-21,2023-05-27,Google Ads,46576,1653,2802.25,199,False,3.55,1.7,12.1,14.01
CMP-00582,Q1_BlackFriday_CMP-00582,2023-06-18,2023-07-17,Email,35598,1444,1910.4,113,True,4.06,1.32,7.87,16.81
CMP-00583,Q1_Launch_CMP-00583,2023-04-17,2023-04-22,Facebook,62206,2690,998.1850000000001,300,True,4.32,0.37,11.15,3.33
CMP-00584,Q1_Launch_CMP-00584,2023-08-29,2023-09-19,Email,72185,3548,2138.32,36,True,4.92,0.6,1.04,58.2
CMP-00585,Q3_Winter_CMP-00585,2023-05-08,2023-05-26,TikTok,73008,2572,2866.06,440,True,3.52,1.11,17.12,6.51
CMP-00586,Q1_BlackFriday_CMP-00586,2023-07-22,2023-08-09,Google Ads,58113,2301,1696.8,181,False,3.96,0.74,7.88,9.36
CMP-00587,Q4_Summer_CMP-00587,2023-05-15,2023-05-22,Email,54782,1520,465.03,87,False,2.77,0.31,5.73,5.34
CMP-00588,Q1_Launch_CMP-00588,2023-04-28,2023-05-07,Email,49410,2276,998.4200000000001,212,False,4.61,0.44,9.32,4.71
CMP-00589,Q1_BlackFriday_CMP-00589,2023-12-21,2024-01-08,Facebook,24174,821,1451.97,84,True,3.4,1.77,10.24,17.28
CMP-00590,Q1_BlackFriday_CMP-00590,2023-05-07,2023-05-16,Email,48954,2191,2570.67,287,True,4.48,1.17,13.11,8.95
CMP-00591,Q1_BlackFriday_CMP-00591,2023-01-26,2023-02-16,TikTok,1504,23,16.84,2,True,1.53,0.73,10.97,6.68
CMP-00592,Q1_BlackFriday_CMP-00592,2023-05-19,2023-05-21,Email,96646,2643,3906.51,48,False,2.73,1.48,1.83,80.9
CMP-00593,Q2_Winter_CMP-00593,2023-07-14,2023-07-17,TikTok,37324,1412,1467.3,247,False,3.78,1.04,17.56,5.92
CMP-00594,Q1_BlackFriday_CMP-00594,2023-02-04,2023-02-26,Instagram,75751,1069,1780.63,103,True,1.41,1.67,9.67,17.22
CMP-00595,Q2_Winter_CMP-00595,2023-04-22,2023-05-10,Instagram,95692,1388,2774.86,34,False,1.45,2.0,2.46,81.18
CMP-00596,Q1_BlackFriday_CMP-00596,2023-03-02,2023-03-04,Facebook,49949,2448,2187.14,383,True,4.9,0.89,15.68,5.7
CMP-00597,Q3_Winter_CMP-00597,2023-07-02,2023-07-29,TikTok,86251,2118,998.1850000000001,286,True,2.46,0.47,13.54,3.48
CMP-00598,Q4_Summer_CMP-00598,2023-09-21,2023-09-22,Google Ads,48182,635,479.14,84,True,1.32,0.75,13.34,5.66
CMP-00599,Q4_Summer_CMP-00599,2023-12-20,2024-01-17,TikTok,13662,272,124.76,24,True,1.99,0.46,9.11,5.03
CMP-00600,Q4_Summer_CMP-00600,2023-05-23,2023-06-14,Facebook,3134,71,68.86,6,False,2.27,0.97,8.8,11.02
CMP-00601,Q4_Summer_CMP-00601,2023-11-12,2023-12-11,TikTok,13994,462,152.29,51,False,3.3,0.33,11.19,2.95
CMP-00602,Q4_Summer_CMP-00602,2023-03-20,2023-04-17,Email,94279,4387,2169.25,86,False,4.65,0.49,1.96,25.21
CMP-00603,Q4_Summer_CMP-00603,2023-10-12,2023-10-22,Email,47773,2359,1797.28,87,False,4.94,0.76,3.69,20.65
CMP-00604,Q1_Launch_CMP-00604,2023-07-25,2023-08-16,TikTok,32257,1107,632.95,87,False,3.43,0.57,7.86,7.27
CMP-00605,Q1_BlackFriday_CMP-00605,2023-10-04,2023-10-11,Instagram,44883,1638,2530.17,222,True,3.65,1.54,13.58,11.37
CMP-00606,Q3_Winter_CMP-00606,2023-10-03,2023-10-17,Instagram,25965,505,242.16,45,True,1.94,0.48,8.96,5.35
CMP-00607,Q2_Winter_CMP-00607,2023-07-14,2023-07-21,Email,87120,3796,998.4200000000001,87,True,4.36,0.26,2.29,11.47
CMP-00608,Q3_Winter_CMP-00608,2023-04-04,2023-04-19,TikTok,99941,1479,999.65,224,False,1.48,0.68,15.16,4.46
CMP-00609,Q1_BlackFriday_CMP-00609,2023-07-12,2023-08-07,Email,8949,87,998.1850000000001,5,False,0.97,11.47,5.95,192.98
CMP-00610,Q1_BlackFriday_CMP-00610,2023-10-29,2023-11-11,Email,72009,3513,1114.26,87,False,4.88,0.32,2.48,12.8
CMP-00611,Q1_BlackFriday_CMP-00611,2023-12-21,2023-12-24,Facebook,33892,1487,2254.07,58,True,4.39,1.52,3.94,38.51
CMP-00612,Q3_Winter_CMP-00612,2023-12-05,2023-12-15,Google Ads,5212,97,71.42,14,True,1.86,0.74,14.86,4.96
CMP-00613,Q4_Summer_CMP-00613,2023-03-08,2023-03-31,Instagram,92259,3264,3806.31,431,False,3.54,1.17,13.21,8.83
CMP-00614,Q2_Winter_CMP-00614,2023-08-07,2023-08-23,Google Ads,6657,173,84.73,4,True,2.6,0.49,2.33,21.05
CMP-00615,Q4_Summer_CMP-00615,2023-02-08,2023-02-25,Facebook,20987,410,998.1850000000001,13,True,1.95,2.43,3.19,76.42
CMP-00616,Q4_Summer_CMP-00616,2023-09-02,2023-09-15,Instagram,3037,54,27.71,7,True,1.78,0.51,13.04,3.93
CMP-00617,Q2_Winter_CMP-00617,2023-12-29,2024-01-07,Instagram,47392,527,527.14,62,True,1.11,1.0,11.85,8.44
CMP-00618,Q2_Winter_CMP-00618,2023-01-20,2023-02-07,Email,60162,1787,3123.33,250,False,2.97,1.75,14.03,12.45
CMP-00619,Q1_Launch_CMP-00619,2023-08-28,2023-09-16,Email,32406,813,582.36,35,False,2.51,0.72,4.38,16.34
CMP-00620,Q1_Launch_CMP-00620,2023-12-12,2024-01-08,Google Ads,7620,213,160.57,31,False,2.8,0.75,14.81,5.09
CMP-00621,Q3_Winter_CMP-00621,2023-11-06,2023-11-24,Google Ads,12057,177,296.38,33,True,1.47,1.67,18.79,8.91
CMP-00622,Q3_Winter_CMP-00622,2023-05-24,2023-06-22,Instagram,93372,4410,3372.23,547,True,4.72,0.76,12.42,6.16
CMP-00623,Q1_Launch_CMP-00623,2023-02-07,2023-03-03,Instagram,80688,2722,829.89,128,False,3.37,0.3,4.73,6.45
CMP-00624,Q3_Winter_CMP-00624,2023-12-04,2023-12-07,TikTok,93722,4262,998.4200000000001,592,True,4.55,0.23,13.91,1.68
CMP-00625,Q4_Summer_CMP-00625,2023-12-03,2023-12-15,Google Ads,53314,528,169.65,87,True,0.99,0.32,16.48,1.95
CMP-00626,Q2_Winter_CMP-00626,2023-07-31,2023-08-12,Facebook,54832,1811,3344.28,35,False,3.3,1.85,1.94,95.36
CMP-00627,Q2_Winter_CMP-00627,2023-12-24,2023-12-25,Facebook,78706,3402,998.1850000000001,229,True,4.32,0.29,6.74,4.35
CMP-00628,Q2_Winter_CMP-00628,2023-01-02,2023-01-08,TikTok,61855,1230,1588.08,223,True,1.99,1.29,18.21,7.09
CMP-00629,Q3_Winter_CMP-00629,2023-08-14,2023-09-06,TikTok,43925,605,388.83,53,False,1.38,0.64,8.81,7.29
CMP-00630,Q2_Winter_CMP-00630,2023-01-15,2023-01-26,Email,29543,500,744.95,87,False,1.69,1.49,17.43,8.55
CMP-00631,Q4_Summer_CMP-00631,2023-12-08,2023-12-13,Instagram,48807,843,1223.47,89,True,1.73,1.45,10.66,13.61
CMP-00632,Q2_Winter_CMP-00632,2023-09-06,2023-09-15,Google Ads,6865,172,998.1850000000001,18,True,2.51,5.8,10.82,53.62
CMP-00633,Q3_Winter_CMP-00633,2023-11-30,2023-12-08,Facebook,19648,386,693.81,4,False,1.96,1.8,1.1,163.54
CMP-00634,Q2_Winter_CMP-00634,2023-07-25,2023-07-31,Instagram,73877,1271,1633.24,166,False,1.72,1.29,13.1,9.81
CMP-00635,Q1_Launch_CMP-00635,2023-01-31,2023-02-03,Email,86871,2969,998.4200000000001,90,False,3.42,0.34,3.05,11.03
CMP-00636,Q4_Summer_CMP-00636,2023-01-10,2023-02-02,TikTok,10627,78,58.26,7,True,0.73,0.75,10.1,7.4
CMP-00637,Q2_Winter_CMP-00637,2023-05-03,2023-05-27,Facebook,10142,206,104.54,12,False,2.03,0.51,5.95,8.53
CMP-00638,Q2_Winter_CMP-00638,2023-09-29,2023-10-14,TikTok,9012,324,484.11,27,False,3.6,1.49,8.46,17.67
CMP-00639,Q4_Summer_CMP-00639,2023-02-25,2023-03-15,Email,79262,1023,1687.54,87,True,1.29,1.65,8.51,19.39
CMP-00640,Q1_BlackFriday_CMP-00640,2023-11-08,2023-12-05,Instagram,31466,470,449.44,5,True,1.49,0.96,1.27,75.01
CMP-00641,Q4_Summer_CMP-00641,2023-03-29,2023-04-23,TikTok,33013,463,157.55,29,False,1.4,0.34,6.41,5.31
CMP-00642,Q1_BlackFriday_CMP-00642,2023-07-01,2023-07-02,TikTok,1740,8,13.53,1,False,0.46,1.69,19.8,8.54
CMP-00643,Q1_BlackFriday_CMP-00643,2023-03-16,2023-04-13,Google Ads,97273,2560,998.1850000000001,53,False,2.63,0.39,2.09,18.65
CMP-00644,Q3_Winter_CMP-00644,2023-06-20,2023-06-22,TikTok,43686,295,258.52,20,False,0.68,0.88,7.07,12.4
CMP-00645,Q4_Summer_CMP-00645,2023-06-15,2023-06-16,Facebook,79845,1379,1886.46,98,False,1.73,1.37,7.11,19.25
CMP-00646,Q2_Winter_CMP-00646,2023-01-02,2023-01-14,Facebook,70914,3529,1658.36,289,True,4.98,0.47,8.21,5.72
CMP-00647,Q3_Winter_CMP-00647,2023-07-27,2023-08-18,Email,14606,676,285.54,94,True,4.63,0.42,14.01,3.01
CMP-00648,Q3_Winter_CMP-00648,2023-10-15,2023-10-18,Google Ads,80234,1177,998.1850000000001,67,False,1.47,0.85,5.71,14.86
CMP-00649,Q1_BlackFriday_CMP-00649,2023-12-08,2023-12-17,Instagram,55255,1047,1945.63,102,True,1.89,1.86,9.75,19.07
CMP-00650,Q1_BlackFriday_CMP-00650,2023-05-01,2023-05-09,Google Ads,60628,1568,1300.42,207,True,2.59,0.83,13.25,6.26
CMP-00651,Q3_Winter_CMP-00651,2023-11-18,2023-11-30,Instagram,20431,878,1249.5,62,False,4.3,1.42,7.12,19.98
CMP-00652,Q4_Summer_CMP-00652,2023-11-17,2023-12-16,Facebook,84763,3485,998.1850000000001,663,True,4.11,0.29,19.03,1.51
CMP-00653,Q2_Winter_CMP-00653,2023-12-27,2024-01-06,Facebook,93200,995,1430.88,195,False,1.07,1.44,19.61,7.33
CMP-00654,Q1_BlackFriday_CMP-00654,2023-05-17,2023-05-24,TikTok,40946,434,517.61,87,True,1.06,1.19,20.06,5.95
CMP-00655,Q3_Winter_CMP-00655,2023-11-07,2023-11-11,Instagram,9701,230,272.68,17,True,2.37,1.19,7.53,15.74
CMP-00656,Q3_Winter_CMP-00656,2023-07-26,2023-08-01,Facebook,84952,3750,998.1850000000001,185,True,4.41,0.27,4.95,5.38
CMP-00657,Q4_Summer_CMP-00657,2023-01-22,2023-01-26,TikTok,88795,3968,998.4200000000001,180,False,4.47,0.25,4.55,5.53
CMP-00658,Q4_Summer_CMP-00658,2023-04-09,2023-04-26,Google Ads,50894,500,998.1850000000001,51,False,0.98,2.0,10.33,19.33
CMP-00659,Q1_Launch_CMP-00659,2023-09-03,2023-09-16,Email,58125,1792,2938.3,209,True,3.08,1.64,11.71,14.0
CMP-00660,Q2_Winter_CMP-00660,2023-02-28,2023-03-15,TikTok,22692,272,277.76,24,True,1.2,1.02,9.09,11.24
CMP-00661,Q1_Launch_CMP-00661,2023-06-08,2023-07-03,Email,7213,258,223.21,15,True,3.58,0.87,6.18,14.0
CMP-00662,Q4_Summer_CMP-00662,2023-10-10,2023-10-27,Google Ads,94442,4366,998.1850000000001,274,False,4.62,0.23,6.29,3.63
CMP-00663,Q1_Launch_CMP-00663,2023-02-24,2023-03-01,Google Ads,48554,1236,656.11,245,False,2.55,0.53,19.85,2.67
CMP-00664,Q2_Winter_CMP-00664,2023-07-01,2023-07-12,Email,27859,243,423.86,45,False,0.87,1.74,18.55,9.4
CMP-00665,Q3_Winter_CMP-00665,2023-03-20,2023-03-30,Google Ads,69476,2158,1583.17,52,True,3.11,0.73,2.44,30.04
CMP-00666,Q4_Summer_CMP-00666,2023-07-15,2023-08-08,Email,3107,72,109.19,9,False,2.32,1.52,13.47,11.25
CMP-00667,Q3_Winter_CMP-00667,2023-03-29,2023-04-07,Facebook,8454,350,584.7,33,True,4.14,1.67,9.68,17.26
CMP-00668,Q1_BlackFriday_CMP-00668,2023-12-19,2023-12-24,Google Ads,24646,500,555.45,70,True,2.03,1.11,14.09,7.89
CMP-00669,Q1_BlackFriday_CMP-00669,2023-01-28,2023-02-19,Facebook,45339,2011,1260.66,248,True,4.44,0.63,12.34,5.08
CMP-00670,Q1_Launch_CMP-00670,2023-12-18,2023-12-31,Email,36985,640,1111.11,114,True,1.73,1.74,17.9,9.7
CMP-00671,Q1_BlackFriday_CMP-00671,2023-10-17,2023-10-20,Google Ads,19141,231,213.62,5,True,1.21,0.92,2.27,40.69
CMP-00672,Q4_Summer_CMP-00672,2023-11-09,2023-11-30,TikTok,35459,666,562.87,50,False,1.88,0.85,7.64,11.06
CMP-00673,Q4_Summer_CMP-00673,2023-11-07,2023-11-14,Facebook,33724,221,257.91,87,True,0.66,1.17,39.38,2.96
CMP-00674,Q1_Launch_CMP-00674,2023-03-10,2023-04-05,Email,52704,930,966.87,87,False,1.76,1.04,9.36,11.11
CMP-00675,Q4_Summer_CMP-00675,2023-12-06,2023-12-31,Instagram,56492,1960,998.1850000000001,67,False,3.47,0.51,3.42,14.89
CMP-00676,Q4_Summer_CMP-00676,2023-08-05,2023-08-16,Email,88371,1007,536.97,87,True,1.14,0.53,8.64,6.17
CMP-00677,Q3_Winter_CMP-00677,2023-12-18,2024-01-04,Email,80774,808,840.86,127,True,1.0,1.04,15.77,6.6
CMP-00678,Q1_Launch_CMP-00678,2023-11-17,2023-12-04,Email,29587,324,588.35,44,False,1.1,1.82,13.77,13.18
CMP-00679,Q3_Winter_CMP-00679,2023-07-31,2023-08-19,Facebook,90315,766,998.1850000000001,120,True,0.85,1.3,15.75,8.27
CMP-00680,Q1_BlackFriday_CMP-00680,2023-05-17,2023-05-20,Email,52316,2320,2499.74,328,True,4.43,1.08,14.18,7.6
CMP-00681,Q4_Summer_CMP-00681,2023-02-12,2023-02-22,Instagram,19173,910,1294.84,32,True,4.75,1.42,3.58,39.75
CMP-00682,Q1_Launch_CMP-00682,2023-02-06,2023-02-11,TikTok,34343,243,439.61,30,False,0.71,1.81,12.56,14.41
CMP-00683,Q1_BlackFriday_CMP-00683,2023-05-23,2023-06-13,Instagram,74305,2912,998.1850000000001,458,False,3.92,0.34,15.76,2.17
CMP-00684,Q1_BlackFriday_CMP-00684,2023-10-24,2023-10-27,Instagram,82266,3140,998.4200000000001,547,False,3.82,0.32,17.44,1.82
CMP-00685,Q1_Launch_CMP-00685,2023-07-04,2023-07-19,TikTok,37725,1881,998.1850000000001,106,False,4.99,0.53,5.68,9.35
CMP-00686,Q1_BlackFriday_CMP-00686,2023-06-25,2023-07-17,Facebook,16181,334,300.53,11,True,2.06,0.9,3.42,26.3
CMP-00687,Q3_Winter_CMP-00687,2023-03-31,2023-04-28,Email,19592,349,663.67,55,False,1.78,1.9,15.84,12.0
CMP-00688,Q3_Winter_CMP-00688,2023-07-26,2023-08-04,Instagram,10799,274,494.89,16,False,2.54,1.81,5.87,30.75
CMP-00689,Q3_Winter_CMP-00689,2023-08-21,2023-08-22,TikTok,70024,3049,998.1850000000001,48,True,4.35,0.33,1.61,20.38
CMP-00690,Q4_Summer_CMP-00690,2023-12-25,2024-01-15,Instagram,50548,1910,2116.91,318,False,3.78,1.11,16.68,6.65
CMP-00691,Q1_BlackFriday_CMP-00691,2023-09-24,2023-09-25,TikTok,45392,1190,1269.51,126,False,2.62,1.07,10.61,10.05
CMP-00692,Q4_Summer_CMP-00692,2023-08-10,2023-08-12,TikTok,67352,1077,430.74,77,True,1.6,0.4,7.21,5.55
CMP-00693,Q1_BlackFriday_CMP-00693,2023-11-29,2023-12-28,Instagram,82952,3128,998.4200000000001,38,True,3.77,0.32,1.22,26.22
CMP-00694,Q1_BlackFriday_CMP-00694,2023-06-05,2023-07-01,Facebook,79654,3461,998.1850000000001,87,True,4.35,0.29,2.51,11.47
CMP-00695,Q1_Launch_CMP-00695,2023-12-08,2023-12-29,Email,14145,325,349.58,52,False,2.3,1.08,16.06,6.7
CMP-00696,Q2_Winter_CMP-00696,2023-05-16,2023-06-10,Facebook,59167,2075,1608.22,213,True,3.51,0.78,10.3,7.52
CMP-00697,Q4_Summer_CMP-00697,2023-02-16,2023-02-19,Email,88310,2031,1793.3,78,True,2.3,0.88,3.84,22.97
CMP-00698,Q3_Winter_CMP-00698,2023-06-02,2023-06-05,Instagram,77498,2056,1047.27,160,False,2.65,0.51,7.81,6.52
CMP-00699,Q1_Launch_CMP-00699,2023-02-16,2023-02-25,Instagram,33276,952,1453.74,87,False,2.86,1.53,9.14,16.7
CMP-00700,Q1_Launch_CMP-00700,2023-02-13,2023-02-14,Google Ads,39574,1579,1967.97,49,False,3.99,1.25,3.14,39.63
CMP-00701,Q3_Winter_CMP-00701,2023-11-18,2023-12-14,Email,89074,4363,3045.27,272,False,4.9,0.7,6.25,11.17
CMP-00702,Q4_Summer_CMP-00702,2023-10-18,2023-10-20,Instagram,3770,94,998.1850000000001,10,True,2.49,10.62,11.44,92.82
CMP-00703,Q1_Launch_CMP-00703,2023-03-22,2023-04-07,Instagram,52779,1076,2114.01,53,True,2.04,1.96,4.99,39.37
CMP-00704,Q1_Launch_CMP-00704,2023-11-02,2023-11-27,TikTok,12051,262,133.11,19,False,2.17,0.51,7.53,6.75
CMP-00705,Q1_Launch_CMP-00705,2023-01-26,2023-02-17,Facebook,89511,986,1064.31,99,True,1.1,1.08,10.08,10.71
CMP-00706,Q3_Winter_CMP-00706,2023-04-14,2023-04-21,TikTok,4352,79,90.07,7,True,1.82,1.14,8.98,12.7
CMP-00707,Q1_Launch_CMP-00707,2023-09-15,2023-09-29,Email,2827,25,14.59,0,False,0.88,0.58,3.44,16.95
CMP-00708,Q3_Winter_CMP-00708,2023-04-21,2023-05-07,Email,33229,805,998.1850000000001,13,True,2.42,1.24,1.74,71.33
CMP-00709,Q3_Winter_CMP-00709,2023-09-24,2023-10-17,Google Ads,20416,255,339.19,4,False,1.25,1.33,1.67,79.47
CMP-00710,Q3_Winter_CMP-00710,2023-11-16,2023-11-29,Google Ads,49801,1025,581.67,78,False,2.06,0.57,7.65,7.41
CMP-00711,Q4_Summer_CMP-00711,2023-01-25,2023-02-03,Email,30307,1233,694.22,180,False,4.07,0.56,14.66,3.84
CMP-00712,Q3_Winter_CMP-00712,2023-01-09,2023-02-02,TikTok,35953,577,1013.09,87,True,1.6,1.76,15.08,11.64
CMP-00713,Q4_Summer_CMP-00713,2023-12-10,2024-01-05,TikTok,56709,1845,1530.17,87,True,3.25,0.83,4.72,17.58
CMP-00714,Q4_Summer_CMP-00714,2023-07-09,2023-07-24,Instagram,56279,2563,3515.33,374,True,4.55,1.37,14.6,9.4
CMP-00715,Q1_BlackFriday_CMP-00715,2023-07-04,2023-07-05,Facebook,93525,2853,3895.81,30,False,3.05,1.37,1.07,127.03
